,news_id,general_category,title,abstract
141,N17888,golf,Tiger is back: Woods entertains fans at Nike store in Tokyo,Tiger Woods spent the day before Monday's Challenge: Japan Skins match entertaining fans at a Nike store location in downtown Tokyo.
142,N20931,football,Watch: Texas ties OU as true freshman Roschon Johnson rips off two stunning runs,"Texas is alive, thanks to true freshman Roschon Johnson. The running back, who started the year as Texas' third-string quarterback, ripped off a 58-yard run and then scored from four yards out on the next play."
143,N4742,baseball,Joe Maddon returns to Angels as new manager,"ANAHEIM, Calif. (AP)   Joe Maddon has agreed to become the Los Angeles Angels' manager. Maddon and the Angels agreed to terms Wednesday on a deal to reunite the veteran manager with the organization where he spent the first three decades of his baseball career. JEROME SOLOMON: Still darn good, Gerrit Cole pitches Astros to ALCS lead Maddon left the Chicago Cubs by mutual consent last month after they missed the playoffs for the first time in his..."
144,N40802,football,Darius Slay's Detroit Lions tenure is destined to end soon. Here's why,"If the Detroit Lions don't want to give Darius Slay a new contract this offseason, it might be in their best interests to trade him."
145,N50010,basketball,"One win from title, Astros enlist Olajuwon, Drexler for first pitch","In 1995, Hakeem Olajuwon and Clyde Drexler were the cornerstones of the Houston Rockets' second NBA championship team."
146,N38446,football,"Kiffin reprimanded, fined for tweet blasting Conference USA officials",Lane Kiffin's social media use got him in some hot water after a tough loss to Marshall on Saturday.
147,N44178,football,Ravens vs. Seahawks: Bold Predictions,"Following back-to-back divisional wins over the Pittsburgh Steelers and Cincinnati Bengals, the Baltimore Ravens (4-2) now travel to Seattle to face the Seahawks (5-1). Winning in Seattle before an upcoming bye week is crucial for the Ravens, as they look to further distance themselves in the divisional race. Spencer Schultz: Neither team is able to find the end zone in the first half, and despite rumblings of a shootout, the two teams combine..."
148,N46502,golf,2019-20 PGA Tour tournament winners,Check out all the winners on the PGA Tour in the 2019-20 season.
149,N37472,racing,Truex Jr.: 'I can't believe we just won Martinsville',"Martin Truex Jr. celebrates in front of the fans after winning at Martinsville Speedway, securing his spot in the Championship 4 at Homestead-Miami Speedway."
150,N18062,football,Bowl projections for Minnesota after Week 9,"Gopher fans may dream of Pasadena, but the experts predict a flight to Florida"
151,N47186,football,Report: Jaguars QB Gardner Minshew could be playing for his job Sunday,Minshew has taken Jacksonville by storm in 2019 but veteran Nick Foles is almost ready to return from a shoulder injury.
152,N46131,football,Jets looking to trade Le'Veon Bell before Tuesday deadline: sources,"Could Le'Veon Bell's time with the Jets already be coming to an end? The Daily News has learned that Gang Green is amenable to dealing the perennial Pro Bowl running back for the right price before the 4 p.m. trade deadline. Although it's unclear what that price tag has been during discussions, there are legitimate buyers. The Jets would unload a big salary as general manager Joe Douglas looks to reshape the roster. Keep an eye on the Texans,..."
153,N9868,football,"Patriots 27, Browns 13: 10 quick thoughts from milestone win","FOXBOROUGH -- The Patriots got their biggest test since Week 4 in Buffalo, and they passed. While it wasn't their most dominant performance in the last several weeks, led by their defense, the Patriots beat the Browns 27-13 at Gillette Stadium to improve to 8-0 on the year. The win was No. 300 overall for Bill Belichick. Here are 10 quick thoughts on the game. 1. The Patriots defense was the story again. It finished with five sacks, an..."
154,N13061,misc,"Manuel Diaz, Sophie Chevrier win Ironman 70.3 Arizona triathlon titles","Manuel Diaz of Phoenix won Ironman 70.3 Arizona on Sunday, the first half Ironman title for the native Spaniard."
155,N9106,basketball,"Kentucky, Louisville basketball recruiting: Devin Askew may reclassify",Mater Dei High School point guard Devin Askew is one of the top recruits for Louisville and Kentucky basketball. And he's not ruling out reclassifying
156,N14442,baseball,Saturday open thread,An open thread for the first weekend without baseball.
157,N28119,baseball,Why Game 5 could have been Gerrit Cole's last with the Astros,
158,N57140,football,NFL Draft: Ranking the 30 quarterbacks selected in the first round in this decade,NFL Draft: Ranking the 30 quarterbacks selected in the first round in this decade
159,N59011,football,Arthur: The Seahawks haven't proved that they're contenders yet,"The 2019 Seahawks are a good team. They've been really good in spurts. But they're not a great team. Not right now, at least. The Atlanta game Sunday offered the latest example. After a 24-0 shutout of the Falcons through 30 minutes, where they dominated both sides of the ball, their sharpness evaporated. Seattle's defense was exposed by Atlanta's offensive outburst, and the offense left its firepower in the first half. What should've been a..."
160,N14017,fighting,UFC on ESPN 6 matchmaker: Who's next for Chris Weidman after loss to Dominick Reyes?,"MMA junkie's Mike Bohn plays matchmaker and looks ahead to what makes sense for Chris Weidman in this edition of ""Sean Shelby's Shoes."""
161,N12100,football,Panthers attempt rare fair catch kick against Bucs in London,"If fans in London were confused by what was going on to close out the first half of Sunday's game between the Carolina Panthers and Tampa Bay Buccaneers, they certainly were not alone."
162,N13746,basketball,"High school jersey LeBron wore on 'Chosen One' SI cover sold in auction for $184,500","The high school jersey that LeBron James wore on the ""Chosen One"" Sports Illustrated cover sold in auction for $184,500."
163,N37983,baseball,Nationals on ropes after another home World Series loss in Game 5,"After losing the first two games of the World Series, the Astros have won the last three and are now on the brink of a World Series title."
164,N7503,football,Packers wide receiver Davante Adams to miss Monday's game with toe injury,Adams has been dealing with a painful toe injury and their is no timetable for his return.
165,N52221,football,Report: Alex Smith had 17 surgeries to repair broken leg,The Redskins quarterback revealed recently that he had many more surgeries on his broken leg than the six that were previously reported.
166,N50304,misc,DOWLING CAPITALIZES ON WILD FINISH TO SCORE TTOMS VICTORY AT SEEKONK; WILLIAMS CROWNED SERIES CHAMPION,"? Chase Dowling (Credit: NASCAR Hometracks photo.) Source: Dale Wolbrink/TTOMS PR Media Contact: Dale Wolbrink, 508.847.0565, r Rookie Gluchacki Cashes in For LM Win; Hopkins PASS Winner Seekonk, Mass. (October 26, 2019): Like any good Halloween haul, there was a mixed bag following the second annual Haunted Hundred for the Tri-Track Open Modified Series (TTOMS) at Seekonk Speedway on ..."
167,N16495,basketball,"Michigan basketball has changed a lot in 2019, but here's what's the same: Zavier Simpson","Zavier Simpson dished out 11 assists in Michigan basketball's exhibition victory over Saginaw Valley State, most of which came in transition."
168,N44047,basketball,Bill Self on job status as NCAA investigates Kansas? 'I'm really not concerned',"Kansas received an NCAA notice of allegations in late September, in the wake of accusations of major violations tied to recruiting."
169,N8763,baseball,3 Free Agents the Yankees Should Avoid This Offseason,"The Yankees fell just a couple games short of making their first World Series since 2009 this year, and they'll assuredly be back for more in 2020. With their core intact and plenty of money to spend, there's a good chance they'll make a splash or two in free agency this offseason. They just need to avoid making the mistake of signing any of these guys."
170,N52941,basketball,LeBron brings back iconic pre-game chalk toss,LeBron James teased that he would bring back his pre-game chalk toss and did just that during the Los Angeles Lakers trip to China.
171,N49185,baseball,"Arizona Fall League Roundup: Royce Lewis, Fall League MVP",The Twins' top prospect earned some major prospect cred this fall
172,N51238,football,Why the Patriots made a very un-Patriots trade for Mohamed Sanu,The Patriots haven't traded a second-round pick for an age 30 player since ... Corey Dillon.
173,N58090,football,Frustrated Antonio Brown has active morning on Twitter,"Receiver Antonio Brown continues to wait for his next opportunity, and he continues to be justifiably frustrated by the fact that the NFL's slow-moving investigation is essentially keeping Brown suspended without pay."
